省级,地级,县市,总人口,年轻人口(20-39),高等教育人口,年轻人比例,高等教育人口比例,市总人口,县市人口比例
云南省,普洱市,孟连傣族拉祜族佤族自治县,135538,51302,4563,0.378506397,0.033665835,2542898,0.053300604
云南省,普洱市,澜沧拉祜族自治县,491884,195817,11382,0.398095893,0.023139602,2542898,0.19343442
云南省,普洱市,西盟佤族自治县,91335,35392,3596,0.387496579,0.039371544,2542898,0.035917681
云南省,临沧市,临沧市,2429497,894194,87557,0.368057256,0.036039147,2429497,1
云南省,临沧市,临翔区,323708,115131,24929,0.355663128,0.077010763,2429497,0.133240749
云南省,临沧市,凤庆县,458322,166267,12782,0.362773334,0.02788869,2429497,0.188648926
云南省,临沧市,云县,449460,164760,14046,0.366573221,0.031250834,2429497,0.185001257
云南省,临沧市,永德县,369702,138326,8994,0.374155401,0.024327702,2429497,0.15217224
云南省,临沧市,镇康县,176356,64269,5484,0.364427635,0.031096192,2429497,0.072589511
云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,176549,68225,5919,0.386436627,0.033526103,2429497,0.072668952
云南省,临沧市,耿马傣族佤族自治县,296302,107859,8874,0.364017118,0.029949173,2429497,0.121960225
云南省,临沧市,沧源佤族自治县,179098,69357,6529,0.387257256,0.036454902,2429497,0.07371814
云南省,楚雄彝族自治州,楚雄彝族自治州,2684169,896755,140469,0.334090365,0.052332398,2684169,1
云南省,楚雄彝族自治州,楚雄市,588620,203575,55662,0.345851313,0.094563555,2684169,0.219293197
云南省,楚雄彝族自治州,双柏县,159867,54067,6903,0.338199879,0.043179643,2684169,0.059559216
云南省,楚雄彝族自治州,牟定县,208726,72055,9548,0.345213342,0.045744181,2684169,0.07776187
云南省,楚雄彝族自治州,南华县,236133,78106,7978,0.330771218,0.033786044,2684169,0.087972479
云南省,楚雄彝族自治州,姚安县,197676,59718,7590,0.302100407,0.038396163,2684169,0.073645139
云南省,楚雄彝族自治州,大姚县,273315,88438,9789,0.323575362,0.035815817,2684169,0.101824811
云南省,楚雄彝族自治州,永仁县,109304,37599,5949,0.343985581,0.054426188,2684169,0.040721728
云南省,楚雄彝族自治州,元谋县,215795,72490,8699,0.335920665,0.040311407,2684169,0.080395459
云南省,楚雄彝族自治州,武定县,271963,93844,10611,0.345061644,0.039016337,2684169,0.101321117
云南省,楚雄彝族自治州,禄丰县,422770,136863,17740,0.323729214,0.04196135,2684169,0.157504986
云南省,红河哈尼族彝族自治州,红河哈尼族彝族自治州,4500896,1546635,180143,0.343628246,0.040023809,4500896,1
云南省,红河哈尼族彝族自治州,个旧市,459781,157918,29321,0.343463519,0.063771665,4500896,0.102153216
云南省,红河哈尼族彝族自治州,开远市,322693,112647,20593,0.349084114,0.063816073,4500896,0.07169528
云南省,红河哈尼族彝族自治州,蒙自县,417156,157371,35708,0.377247361,0.085598673,4500896,0.092682879
云南省,红河哈尼族彝族自治州,屏边苗族自治县,153964,59633,4411,0.387317815,0.028649554,4500896,0.034207411
云南省,红河哈尼族彝族自治州,建水县,531456,171688,19181,0.323052144,0.036091417,4500896,0.118077823
云南省,红河哈尼族彝族自治州,石屏县,299114,98079,10323,0.327898393,0.034511925,4500896,0.066456546
云南省,红河哈尼族彝族自治州,弥勒县,539725,184807,17632,0.34240956,0.032668489,4500896,0.119915012
云南省,红河哈尼族彝族自治州,泸西县,400734,128452,12955,0.320541806,0.032328178,4500896,0.089034272
云南省,红河哈尼族彝族自治州,元阳县,396777,133053,7233,0.335334457,0.018229383,4500896,0.088155114
云南省,红河哈尼族彝族自治州,红河县,296480,94998,5107,0.32041959,0.017225445,4500896,0.065871329
云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,356227,131148,6823,0.368158506,0.019153517,4500896,0.079145797
云南省,红河哈尼族彝族自治州,绿春县,222180,77409,5209,0.348406697,0.023444955,4500896,0.049363505
云南省,红河哈尼族彝族自治州,河口瑶族自治县,104609,39432,5647,0.376946534,0.053981971,4500896,0.023241817
云南省,文山壮族苗族自治州,文山壮族苗族自治州,3517946,1219268,113247,0.346585195,0.032191227,3517946,1
云南省,文山壮族苗族自治州,文山县,481505,172656,37284,0.358575716,0.077432218,3517946,0.136871061
云南省,文山壮族苗族自治州,砚山县,463261,162467,12580,0.350702951,0.027155318,3517946,0.13168508
云南省,文山壮族苗族自治州,西畴县,255286,90498,7383,0.354496525,0.028920505,3517946,0.072566776
云南省,文山壮族苗族自治州,麻栗坡县,277960,96328,8287,0.346553461,0.029813642,3517946,0.079012014
云南省,文山壮族苗族自治州,马关县,367507,134801,9858,0.366798456,0.026823979,3517946,0.104466356
云南省,文山壮族苗族自治州,丘北县,477441,157107,11976,0.329060554,0.025083728,3517946,0.135715841
云南省,文山壮族苗族自治州,广南县,787449,267876,15784,0.340182031,0.020044473,3517946,0.223837717
云南省,文山壮族苗族自治州,富宁县,407537,137535,10095,0.33747856,0.024770757,3517946,0.115845155
云南省,西双版纳傣族自治州,西双版纳傣族自治州,1133515,423134,54569,0.373293693,0.048141401,1133515,1
云南省,西双版纳傣族自治州,景洪市,519935,198514,33873,0.381805418,0.065148528,1133515,0.458692651
云南省,西双版纳傣族自治州,勐海县,331850,119781,9343,0.360949224,0.028154287,1133515,0.292761896
云南省,西双版纳傣族自治州,勐腊县,281730,104839,11353,0.372125794,0.040297448,1133515,0.248545454
云南省,大理白族自治州,大理白族自治州,3456323,1166809,161074,0.337586794,0.046602705,3456323,1
云南省,大理白族自治州,大理市,652045,226062,60827,0.34669693,0.093286506,3456323,0.188652797
云南省,大理白族自治州,漾濞彝族自治县,102305,38977,4604,0.380988221,0.045002688,3456323,0.029599375
云南省,大理白族自治州,祥云县,455605,145541,15785,0.319445572,0.03464624,3456323,0.131817831
云南省,大理白族自治州,宾川县,348754,121771,15344,0.349160153,0.043996628,3456323,0.100903185
云南省,大理白族自治州,弥渡县,313156,97998,10399,0.312936683,0.033207092,3456323,0.090603801
云南省,大理白族自治州,南涧彝族自治县,211433,71700,7737,0.339114519,0.036593152,3456323,0.061172813
云南省,大理白族自治州,巍山彝族回族自治县,304368,103829,9326,0.341129817,0.03064054,3456323,0.088061214
云南省,大理白族自治州,永平县,175163,60782,6244,0.347002506,0.035646798,3456323,0.050679002
云南省,大理白族自治州,云龙县,199880,71686,6804,0.358645187,0.034040424,3456323,0.057830243
云南省,大理白族自治州,洱源县,268313,90503,9272,0.337303821,0.034556656,3456323,0.077629608
云南省,大理白族自治州,剑川县,169973,55413,6517,0.326010602,0.038341384,3456323,0.049177406
云南省,大理白族自治州,鹤庆县,255328,82547,8215,0.323297876,0.032174301,3456323,0.073872725
云南省,德宏傣族景颇族自治州,德宏傣族景颇族自治州,1211440,444085,64641,0.366576141,0.053358813,1211440,1
云南省,德宏傣族景颇族自治州,瑞丽市,180627,72012,10790,0.398677939,0.059736363,1211440,0.14910107
云南省,德宏傣族景颇族自治州,潞西市,389891,141170,28898,0.362075554,0.074118151,1211440,0.32184095
云南省,德宏傣族景颇族自治州,梁河县,154175,51549,6660,0.334353819,0.043197665,1211440,0.127265898
云南省,德宏傣族景颇族自治州,盈江县,305167,113501,10989,0.371930779,0.036009791,1211440,0.251904345
云南省,德宏傣族景颇族自治州,陇川县,181580,65853,7304,0.362666593,0.040224694,1211440,0.149887737
云南省,怒江傈僳族自治州,怒江傈僳族自治州,534337,203013,26147,0.379934386,0.048933538,534337,1
云南省,怒江傈僳族自治州,泸水县,184835,71453,12288,0.386577218,0.066480915,534337,0.345914657
云南省,怒江傈僳族自治州,福贡县,98616,35407,3365,0.359039101,0.034122252,534337,0.184557686
云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,37894,15472,2127,0.408296828,0.056130258,534337,0.070917792
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,212992,80681,8367,0.378798265,0.039283166,534337,0.398609866
云南省,迪庆藏族自治州,迪庆藏族自治州,400182,160807,25440,0.401834665,0.063571075,400182,1
云南省,迪庆藏族自治州,香格里拉县,172988,70846,14941,0.409542858,0.086370153,400182,0.432273316
云南省,迪庆藏族自治州,德钦县,66589,25937,3981,0.389508778,0.059784649,400182,0.166396789
云南省,迪庆藏族自治州,维西傈僳族自治县,160605,64024,6518,0.398642633,0.040584042,400182,0.401329895
西藏自治区,西藏自治区,西藏自治区,3002165,1138842,165324,0.379340243,0.055068259,400182,7.50199909
西藏自治区,拉萨市,拉萨市,559423,237023,68917,0.423691911,0.123193004,559423,1
西藏自治区,拉萨市,拉萨市城关区,279074,135654,57258,0.486086128,0.205171388,559423,0.498860433
西藏自治区,拉萨市,林周县,50246,17160,1566,0.341519723,0.03116666,559423,0.089817544
西藏自治区,拉萨市,当雄县,46463,16718,1388,0.359813185,0.029873232,559423,0.083055219
西藏自治区,拉萨市,尼木县,28149,9889,967,0.351309105,0.034352908,559423,0.050317917
西藏自治区,拉萨市,曲水县,31860,11630,1553,0.365034526,0.048744507,559423,0.056951538
西藏自治区,拉萨市,堆龙德庆县,52249,20270,3339,0.387950009,0.063905529,559423,0.093398019
西藏自治区,拉萨市,达孜县,26708,9610,1393,0.359817283,0.052156657,559423,0.047742049
西藏自治区,拉萨市,墨竹工卡县,44674,16092,1453,0.360209518,0.032524511,559423,0.079857282
西藏自治区,昌都市,昌都市,657505,240847,16009,0.366304439,0.024348104,657505,1
西藏自治区,昌都市,卡若区,116500,47259,6802,0.405656652,0.058386266,657505,0.177184964
西藏自治区,昌都市,江达县,76026,27409,1176,0.360521401,0.015468392,657505,0.115628018
西藏自治区,昌都市,贡觉县,40434,15527,614,0.384008508,0.01518524,657505,0.06149611
西藏自治区,昌都市,类乌齐县,49870,17012,858,0.34112693,0.017204732,657505,0.075847332
西藏自治区,昌都市,丁青县,69888,24881,844,0.356012477,0.012076465,657505,0.106292728
西藏自治区,昌都市,察雅县,56789,29729,880,0.523499269,0.015495959,657505,0.086370446
西藏自治区,昌都市,八宿县,39021,14382,938,0.36857077,0.024038338,657505,0.059347077
西藏自治区,昌都市,左贡县,44320,16089,856,0.363018953,0.019314079,657505,0.067406332
西藏自治区,昌都市,芒康县,81399,29780,1439,0.36585216,0.01767835,657505,0.123799819
西藏自治区,昌都市,洛隆县,47491,16098,897,0.338969489,0.018887789,657505,0.072229109
西藏自治区,昌都市,边坝县,35767,12681,705,0.354544692,0.019710907,657505,0.054398065
西藏自治区,山南市,山南市,328990,123091,17757,0.37414815,0.053974285,328990,1
西藏自治区,山南市,乃东县,59615,24208,6883,0.406072297,0.115457519,328990,0.181206116
西藏自治区,山南市,扎囊县,35473,11939,1466,0.336565839,0.041327207,328990,0.107823946
西藏自治区,山南市,贡嘎县,45708,16729,2635,0.3659972,0.057648552,328990,0.138934314
西藏自治区,山南市,桑日县,17261,6404,610,0.371009791,0.035339783,328990,0.05246664
西藏自治区,山南市,琼结县,17093,6044,827,0.353595039,0.048382379,328990,0.051955987
西藏自治区,山南市,曲松县,14280,5033,669,0.35245098,0.046848739,328990,0.043405575
西藏自治区,山南市,措美县,13641,4933,546,0.361630379,0.040026391,328990,0.041463266
西藏自治区,山南市,洛扎县,18453,7028,669,0.380859481,0.036254268,328990,0.056089851
西藏自治区,山南市,加查县,23434,9405,996,0.401339933,0.042502347,328990,0.071230129
西藏自治区,山南市,隆子县,34141,12940,868,0.379016432,0.025423977,328990,0.103775191
西藏自治区,山南市,错那县,15124,5530,698,0.36564401,0.046151812,328990,0.045971002
西藏自治区,山南市,浪卡子县,34767,12898,890,0.370983979,0.025598988,328990,0.105677984
西藏自治区,日喀则市,日喀则市,703292,252210,25935,0.358613492,0.036876575,703292,1
西藏自治区,日喀则市,桑珠孜区,120374,47149,9749,0.391687574,0.08098925,703292,0.171157926
西藏自治区,日喀则市,南木林县,74930,25542,1447,0.340878153,0.019311357,703292,0.106541806
西藏自治区,日喀则市,江孜县,63503,21770,1876,0.34281845,0.029541911,703292,0.090293932
西藏自治区,日喀则市,定日县,50818,17608,999,0.346491401,0.019658389,703292,0.072257327
西藏自治区,日喀则市,萨迦县,47304,17032,997,0.360054118,0.021076442,703292,0.067260825
西藏自治区,日喀则市,拉孜县,49286,16478,1234,0.334334294,0.025037536,703292,0.070079
西藏自治区,日喀则市,昂仁县,51472,17839,1069,0.34657678,0.020768573,703292,0.073187239
西藏自治区,日喀则市,谢通门县,42280,14152,1183,0.334720908,0.027980132,703292,0.060117277
西藏自治区,日喀则市,白朗县,42551,14828,989,0.348475947,0.023242697,703292,0.060502608
西藏自治区,日喀则市,仁布县,27826,9001,663,0.323474448,0.023826637,703292,0.039565358
西藏自治区,日喀则市,康马县,20522,7217,810,0.351671377,0.039469837,703292,0.029179914
西藏自治区,日喀则市,定结县,20319,8131,826,0.400167331,0.040651607,703292,0.028891271
西藏自治区,日喀则市,仲巴县,22147,8215,638,0.3709306,0.028807513,703292,0.031490476
西藏自治区,日喀则市,亚东县,12920,4793,851,0.370975232,0.065866873,703292,0.018370748
西藏自治区,日喀则市,吉隆县,14972,5629,685,0.375968474,0.045752071,703292,0.021288455
西藏自治区,日喀则市,聂拉木县,17568,7036,996,0.400500911,0.056693989,703292,0.024979667
西藏自治区,日喀则市,萨嘎县,14036,5531,478,0.394058136,0.034055286,703292,0.019957571
西藏自治区,日喀则市,岗巴县,10464,4259,445,0.407014526,0.042526758,703292,0.0148786
西藏自治区,那曲地区,那曲地区,462381,170697,13998,0.369169581,0.030273735,462381,1
西藏自治区,那曲地区,那曲县,108781,41585,6340,0.382281832,0.058282237,462381,0.235262695
西藏自治区,那曲地区,嘉黎县,32356,11019,811,0.340555075,0.025064903,462381,0.069976924
西藏自治区,那曲地区,比如县,60179,22076,763,0.366838931,0.012678841,462381,0.130150244
西藏自治区,那曲地区,聂荣县,32376,11836,821,0.365579442,0.02535829,462381,0.070020178
西藏自治区,那曲地区,安多县,37802,14310,988,0.378551399,0.026136183,462381,0.081755089
西藏自治区,那曲地区,申扎县,20285,7139,643,0.351934927,0.031698299,462381,0.043870747
西藏自治区,那曲地区,索县,43621,15028,1095,0.344512964,0.025102588,462381,0.094339949
西藏自治区,那曲地区,班嘎县,36842,13039,905,0.353916725,0.024564356,462381,0.07967888
西藏自治区,那曲地区,巴青县,48284,18658,594,0.386422003,0.012302212,462381,0.104424706
西藏自治区,那曲地区,尼玛县,41855,16007,1038,0.382439374,0.024799904,462381,0.090520588
西藏自治区,阿里地区,阿里地区,95465,37629,6273,0.394165401,0.065709946,95465,1
西藏自治区,阿里地区,普兰县,9657,3691,675,0.382209796,0.069897484,95465,0.101157492
西藏自治区,阿里地区,札达县,6883,2702,526,0.392561383,0.076420166,95465,0.072099722
西藏自治区,阿里地区,噶尔县,16901,8020,2817,0.474528134,0.166676528,95465,0.177038705
西藏自治区,阿里地区,日土县,9738,3905,587,0.401006367,0.060279318,95465,0.102005971
西藏自治区,阿里地区,革吉县,15483,5533,471,0.357359685,0.030420461,95465,0.162185094
西藏自治区,阿里地区,改则县,22177,8138,645,0.366956757,0.029084186,95465,0.232305033
西藏自治区,阿里地区,措勤县,14626,5640,552,0.385614659,0.037741009,95465,0.153207982
西藏自治区,林芝市,林芝市,195109,77345,16435,0.396419437,0.084234966,195109,1
西藏自治区,林芝市,巴宜区,54702,23884,10110,0.436620233,0.184819568,195109,0.280366359
西藏自治区,林芝市,工布江达县,29929,11339,1180,0.37886331,0.039426643,195109,0.153396307
西藏自治区,林芝市,米林县,22834,8792,1336,0.385039853,0.058509241,195109,0.117032018
西藏自治区,林芝市,墨脱县,10963,4102,513,0.374167655,0.046793761,195109,0.056189105
西藏自治区,林芝市,波密县,33480,13021,1484,0.388918757,0.04432497,195109,0.17159639
西藏自治区,林芝市,察隅县,27255,9849,1017,0.361364887,0.037314254,195109,0.139691147
西藏自治区,林芝市,朗县,15946,6358,795,0.398720682,0.049855763,195109,0.081728675
陕西省,陕西省,陕西省,37327379,12604353,3940301,0.337670454,0.105560613,195109,191.3155159
陕西省,西安市,西安市,8467838,3196763,1863345,0.377518205,0.220049675,8467838,1
陕西省,西安市,西安市新城区,589739,204306,153240,0.346434609,0.259843761,8467838,0.069644578
陕西省,西安市,碑林区,614710,238765,270227,0.388418929,0.439600787,8467838,0.0725935
陕西省,西安市,莲湖区,698513,254645,197288,0.364552986,0.282439983,8467838,0.082490123
陕西省,西安市,灞桥区,595124,224344,86517,0.376970178,0.145376426,8467838,0.070280513
陕西省,西安市,未央区,806811,361823,220420,0.448460668,0.273199052,8467838,0.095279456
陕西省,西安市,雁塔区,1178529,599402,480544,0.508601825,0.407748982,8467838,0.139177084
陕西省,西安市,阎良区,278604,98745,47981,0.35442779,0.172219351,8467838,0.032901432
陕西省,西安市,临潼区,655875,210948,57378,0.321628359,0.087483133,8467838,0.077454836
陕西省,西安市,西安市长安区,1083285,431736,220555,0.39854332,0.203598314,8467838,0.127929349
陕西省,西安市,蓝田县,514026,134081,22459,0.260844782,0.043692342,8467838,0.060703334
陕西省,西安市,周至县,562768,148127,23702,0.263211483,0.042116823,8467838,0.066459467
陕西省,西安市,户县,556377,166010,51889,0.29837682,0.093262302,8467838,0.065704729
陕西省,西安市,高陵县,333477,123831,31145,0.371332955,0.093394747,8467838,0.039381599
陕西省,铜川市,铜川市,834437,263137,67456,0.315346755,0.080840135,834437,1
陕西省,铜川市,王益区,200231,56163,21933,0.280491033,0.109538483,834437,0.239959398
陕西省,铜川市,印台区,217509,69158,12623,0.317954659,0.05803438,834437,0.260665575
陕西省,铜川市,耀州区,325537,105499,26718,0.324076833,0.08207362,834437,0.390127715
陕西省,铜川市,宜君县,91160,32317,6182,0.354508556,0.067814831,834437,0.109247313
陕西省,宝鸡市,宝鸡市,3716737,1174300,298726,0.315949178,0.080373188,3716737,1
陕西省,宝鸡市,渭滨区,448189,158055,89499,0.352652564,0.199690309,3716737,0.120586687
陕西省,宝鸡市,金台区,394538,126992,53012,0.321875206,0.134364751,3716737,0.106151713
陕西省,宝鸡市,陈仓区,595075,190897,30706,0.320794858,0.051600218,3716737,0.160106836
陕西省,宝鸡市,凤翔县,483471,147977,27372,0.306072133,0.056615598,3716737,0.130079422
陕西省,宝鸡市,岐山县,459064,133923,26698,0.291730565,0.058157468,3716737,0.12351264
陕西省,宝鸡市,扶风县,416402,125684,21401,0.301833325,0.051395046,3716737,0.112034292
陕西省,宝鸡市,眉县,299990,91646,17793,0.30549685,0.059311977,3716737,0.080713271
陕西省,宝鸡市,陇县,248901,76075,9597,0.305643609,0.038557499,3716737,0.066967612
陕西省,宝鸡市,千阳县,123959,37395,6499,0.301672327,0.052428626,3716737,0.033351566
陕西省,宝鸡市,麟游县,90728,30538,4986,0.336588484,0.054955471,3716737,0.024410659
陕西省,宝鸡市,凤县,105492,36942,6617,0.350187692,0.062725136,3716737,0.028382961
陕西省,宝鸡市,太白县,50928,18176,4546,0.35689601,0.089263274,3716737,0.013702342
陕西省,咸阳市,咸阳市,5096001,1685417,478876,0.330733255,0.093970939,5096001,1
陕西省,咸阳市,秦都区,507093,190158,121762,0.374996302,0.24011769,5096001,0.099508026
陕西省,咸阳市,杨陵区,201172,85805,60194,0.42652556,0.299216591,5096001,0.039476444
陕西省,咸阳市,渭城区,438327,172946,96150,0.394559313,0.219356782,5096001,0.086013916
陕西省,咸阳市,三原县,403524,130890,28019,0.324367324,0.069435771,5096001,0.079184443
陕西省,咸阳市,泾阳县,487749,158396,24229,0.324749,0.04967514,5096001,0.095712108
陕西省,咸阳市,乾县,527088,157564,17107,0.298933005,0.032455681,5096001,0.103431691
陕西省,咸阳市,礼泉县,447771,133878,17729,0.298987652,0.0395939,5096001,0.087867133
陕西省,咸阳市,永寿县,184642,56392,8094,0.305412636,0.04383618,5096001,0.036232724
陕西省,咸阳市,彬县,323256,104697,12829,0.323882619,0.039686812,5096001,0.063433269
陕西省,咸阳市,长武县,167570,50544,8121,0.30162917,0.048463329,5096001,0.032882647
陕西省,咸阳市,旬邑县,261566,84474,11251,0.322954818,0.043014,5096001,0.051327698
陕西省,咸阳市,淳化县,193377,65514,9181,0.338788998,0.047477208,5096001,0.037946814
陕西省,咸阳市,武功县,411312,131320,26536,0.319271016,0.064515502,5096001,0.0807127
陕西省,咸阳市,兴平市,541554,162839,37674,0.300688389,0.06956647,5096001,0.106270387
陕西省,渭南市,渭南市,5286077,1652126,317459,0.312542931,0.06005569,5286077,1
陕西省,渭南市,临渭区,877142,271893,90737,0.309976036,0.103446192,5286077,0.165934397
陕西省,渭南市,华县,322148,104728,18763,0.325092814,0.058243416,5286077,0.060942737
陕西省,渭南市,潼关县,155463,51965,7681,0.334259599,0.049407254,5286077,0.029409901
陕西省,渭南市,大荔县,693392,223956,30326,0.322986132,0.043735722,5286077,0.131173269
陕西省,渭南市,合阳县,436441,123678,20411,0.283378509,0.046766917,5286077,0.082564253
陕西省,渭南市,澄城县,386150,115707,22782,0.299642626,0.058997799,5286077,0.073050393
陕西省,渭南市,蒲城县,743000,234035,33643,0.314986541,0.045279946,5286077,0.140557922
陕西省,渭南市,白水县,279679,84398,13924,0.301767383,0.049785647,5286077,0.052908613
陕西省,渭南市,富平县,743385,224516,30288,0.30201847,0.040743356,5286077,0.140630755
陕西省,渭南市,韩城市,391164,131048,32638,0.335020605,0.083438149,5286077,0.073998922
陕西省,渭南市,华阴市,258113,86202,16266,0.333970005,0.06301891,5286077,0.048828838
陕西省,延安市,延安市,2187009,814556,187960,0.372452057,0.085943862,2187009,1
陕西省,延安市,宝塔区,475234,186525,67769,0.392490857,0.142601329,2187009,0.217298603
陕西省,延安市,延长县,125391,41970,7852,0.334713018,0.062620124,2187009,0.057334469
陕西省,延安市,延川县,168375,61201,10212,0.363480327,0.060650334,2187009,0.076988709
陕西省,延安市,子长县,216910,76933,12239,0.354677055,0.056424323,2187009,0.099181119
陕西省,延安市,安塞县,171552,66575,11644,0.388074753,0.067874464,2187009,0.078441378
陕西省,延安市,志丹县,140489,57498,9424,0.409270477,0.067079985,2187009,0.064237962
陕西省,延安市,吴旗县,145061,58671,11753,0.404457435,0.081021088,2187009,0.066328488
陕西省,延安市,甘泉县,77188,28627,6321,0.370873711,0.081890968,2187009,0.035293865
陕西省,延安市,富县,149727,53681,10947,0.35852585,0.073113066,2187009,0.068461995
陕西省,延安市,洛川县,220684,80080,16475,0.362871799,0.074654257,2187009,0.100906764
陕西省,延安市,宜川县,117203,39308,6068,0.335383907,0.051773419,2187009,0.053590543
陕西省,延安市,黄龙县,49392,16209,4281,0.328170554,0.086673955,2187009,0.022584269
陕西省,延安市,黄陵县,129803,47278,12975,0.36422887,0.099959169,2187009,0.059351836
陕西省,汉中市,汉中市,3416196,987864,214520,0.289170762,0.062794992,3416196,1
陕西省,汉中市,汉台区,534923,167713,81732,0.313527367,0.152792084,3416196,0.1565844
陕西省,汉中市,南郑县,471634,124067,27390,0.263057795,0.058074694,3416196,0.138058238
陕西省,汉中市,城固县,464903,130477,24550,0.280654244,0.052806715,3416196,0.136087918
陕西省,汉中市,洋县,383981,108196,17394,0.281774359,0.045299116,3416196,0.112400167
陕西省,汉中市,西乡县,341812,97923,11721,0.286482043,0.03429078,3416196,0.10005632
陕西省,汉中市,勉县,388123,106174,17106,0.273557609,0.044073657,3416196,0.113612626
陕西省,汉中市,宁强县,308885,91436,10223,0.296019554,0.03309646,3416196,0.090417821
陕西省,汉中市,略阳县,201645,67292,11396,0.333715193,0.056515163,3416196,0.05902618
陕西省,汉中市,镇巴县,246817,70332,7516,0.284956061,0.030451711,3416196,0.072249075
陕西省,汉中市,留坝县,43398,14345,3183,0.330545186,0.073344394,3416196,0.012703604
陕西省,汉中市,佛坪县,30075,9909,2309,0.329476309,0.07677473,3416196,0.008803652
陕西省,榆林市,榆林市,3351436,1223656,256297,0.365113939,0.076473786,3351436,1
陕西省,榆林市,榆阳区,637617,247994,77339,0.388938814,0.121293817,3351436,0.19025188
陕西省,榆林市,神木县,455493,187971,47580,0.412675936,0.104458246,3351436,0.135909801
陕西省,榆林市,府谷县,260585,102382,21753,0.392892914,0.08347756,3351436,0.077753238
陕西省,榆林市,横山县,288053,101341,14781,0.351813729,0.051313474,3351436,0.085949127
陕西省,榆林市,靖边县,355939,140322,27092,0.394230472,0.076114166,3351436,0.106204922
陕西省,榆林市,定边县,319370,118444,16912,0.370867646,0.052954254,3351436,0.09529348
陕西省,榆林市,绥德县,296088,90994,12162,0.307320797,0.041075626,3351436,0.088346607
陕西省,榆林市,米脂县,154953,51697,8626,0.333630198,0.055668493,3351436,0.046234808
陕西省,榆林市,佳县,204666,65467,9888,0.319872377,0.048312861,3351436,0.061068151
陕西省,榆林市,吴堡县,75748,24447,5435,0.322741194,0.071751069,3351436,0.022601655
陕西省,榆林市,清涧县,128938,40937,6380,0.317493679,0.049481146,3351436,0.038472464
陕西省,榆林市,子洲县,173986,51660,8349,0.296920442,0.04798662,3351436,0.051913866
陕西省,安康市,安康市,2629906,826241,126211,0.314171305,0.047990689,2629906,1
陕西省,安康市,汉滨区,870126,289280,62273,0.332457598,0.071567796,2629906,0.330858213
陕西省,安康市,汉阴县,246147,74413,7791,0.302311221,0.031651818,2629906,0.09359536
陕西省,安康市,石泉县,171097,55562,7883,0.324739768,0.04607328,2629906,0.065058219
陕西省,安康市,宁陕县,70435,24483,4142,0.347597075,0.058805991,2629906,0.026782326
陕西省,安康市,紫阳县,283947,84511,7736,0.297629487,0.027244521,2629906,0.107968498
陕西省,安康市,岚皋县,154157,48926,6262,0.317377738,0.040620925,2629906,0.058616924
陕西省,安康市,平利县,192959,58575,6035,0.303561897,0.031276074,2629906,0.073371063
陕西省,安康市,镇坪县,50966,15334,2034,0.300867245,0.039908959,2629906,0.0193794
陕西省,安康市,旬阳县,426677,130950,16244,0.30690663,0.038070953,2629906,0.162240399
陕西省,安康市,白河县,163395,44207,5811,0.270552954,0.035564124,2629906,0.062129597
陕西省,商洛市,商洛市,2341742,780293,129451,0.33321049,0.055279787,2341742,1
陕西省,商洛市,商州区,531696,183408,42978,0.344948993,0.080831904,2341742,0.227051486
陕西省,商洛市,洛南县,441613,142551,21901,0.322796204,0.049593196,2341742,0.188583115
陕西省,商洛市,丹凤县,295349,99775,12722,0.33782068,0.043074464,2341742,0.126123629
陕西省,商洛市,商南县,221569,74733,14249,0.337289964,0.064309538,2341742,0.09461717
陕西省,商洛市,山阳县,422255,141363,14614,0.334781116,0.034609418,2341742,0.180316619
陕西省,商洛市,镇安县,275862,87511,13725,0.317227454,0.049753137,2341742,0.117802047
陕西省,商洛市,柞水县,153398,50952,9262,0.332155569,0.060378884,2341742,0.065505935
甘肃省,甘肃省,甘肃省,25575263,7988980,1923282,0.312371372,0.075200869,2341742,10.92146915
甘肃省,兰州市,兰州市,3616163,1315351,770015,0.363742176,0.212937027,3616163,1
甘肃省,兰州市,兰州市城关区,1278745,512309,339265,0.400634216,0.26531091,3616163,0.353619292
甘肃省,兰州市,七里河区,561020,208282,126626,0.371255927,0.225706748,3616163,0.155142343
甘肃省,兰州市,西固区,364050,116585,62625,0.320244472,0.172023074,3616163,0.100673006
甘肃省,兰州市,安宁区,288510,144471,135986,0.500748674,0.471338948,3616163,0.079783461
甘肃省,兰州市,红古区,136101,43409,12946,0.318946959,0.095120535,3616163,0.037636854
甘肃省,兰州市,永登县,418789,109000,16865,0.260274267,0.040270876,3616163,0.115810322
甘肃省,兰州市,皋兰县,131785,31420,5017,0.238418636,0.038069583,3616163,0.036443324
甘肃省,兰州市,榆中县,437163,149875,70685,0.34283551,0.161690262,3616163,0.120891398
甘肃省,嘉峪关市,嘉峪关市,231853,84503,33980,0.364468003,0.14655838,231853,1
甘肃省,嘉峪关市,嘉峪关市区,231853,84503,33980,0.364468003,0.14655838,231853,1
甘肃省,金昌市,金昌市,464050,145819,46554,0.314231225,0.100321086,464050,1
